Story Points,Epic Size,Story Cycle Time (Bus. Days),Story Lead Time (Bus. Days),Epic Cycle Time (Bus. Days),Epic Lead Time (Bus. Days),Feature Cycle Time (Bus. Days),Feature Lead Time (Bus. Days),Theme Cycle Time (Bus. Days),Theme Lead Time (Bus. Days),To Do,Data analysis,Ready for Dev,In Progress,In Dev,In Test,Test Failed,In Review,Blocked,Ready for Test,Story Done
2,6,12,21,40,47,214,219,219,223,9,0,0,11,0,0,0,0,0,0,41
2,6,9,17,40,47,214,219,219,223,8,0,0,2,0,0,0,6,0,0,45
2,6,4,11,40,47,214,219,219,223,8,0,0,4,0,0,0,0,0,0,50
3,4,3,7,5,11,214,219,219,223,6,0,0,1,0,0,0,0,0,0,52
1,4,3,11,5,11,214,219,219,223,9,0,0,2,0,0,0,0,0,0,50
2,4,3,7,5,11,214,219,219,223,6,0,0,1,0,0,0,0,0,0,52
5,3,31,48,31,48,214,219,219,223,3,0,0,2,0,0,0,0,0,0,14
3,3,8,48,31,48,214,219,219,223,40,0,0,7,0,0,0,0,0,0,14
2,3,8,48,31,48,214,219,219,223,40,0,0,8,0,0,0,0,0,0,14
3,1,2,17,2,17,214,219,219,223,17,0,0,2,0,0,0,0,0,0,42
1,21,3,8,166,180,214,219,219,223,8,0,0,3,0,0,0,0,0,0,52
5,19,38,52,185,200,214,219,219,223,14,0,0,11,0,0,0,0,0,0,9
5,19,30,52,185,200,214,219,219,223,22,0,0,4,0,0,0,0,0,0,9
5,14,41,52,86,93,214,219,219,223,11,0,0,19,0,0,0,0,0,0,9
2,13,26,51,90,98,214,219,219,223,25,0,0,8.5,0,0,0,0,0,0,10
1,1,5,8,3,8,214,219,219,223,6,0,0,2,0,0,0,0,0,0,52
3,18,13,18,25,33,214,219,219,223,8,0,0,13,0,0,0,0,0,0,42
1,10,7,28,5,28,214,219,219,223,23,0,0,5,0,0,0,3,0,0,31
1,10,7,28,5,28,214,219,219,223,23,0,0,7,0,0,0,1,0,0,31
2,6,22,44,40,47,214,219,219,223,22,0,0,8,0,0,0,15,0,0,15
2,4,2,2,5,11,214,219,219,223,1,0,0,1,0,0,0,0,0,0,54
5,26,13,28,130,163,214,219,219,223,16,0,0,6,0,0,0,0,0,0,25
3,26,13,28,130,163,214,219,219,223,15,0,0,7,0,0,0,0,0,0,25
5,18,17,16,25,33,214,219,219,223,1,0,0,9,0,0,0,0,0,0,27
5,35,1,50,210,215,214,219,219,223,48,0,0,1,0,0,0,0,0,0,41
2,21,1,49,166,180,214,219,219,223,49,0,0,1,0,0,0,0,0,0,40
1,18,4,5,25,33,214,219,219,223,1,0,0,3,0,0,0,0,0,0,36
1,18,2,1,25,33,214,219,219,223,1,0,0,1,0,0,0,0,0,0,38
5,14,15,17,35,96,214,219,219,223,2,0,0,6.5,0,0,0,3,0,0,24
8,14,18,31,35,96,214,219,219,223,13,0,0,15,0,0,0,0,0,0,10
3,14,11,16,35,96,214,219,219,223,6,0,0,8,0,0,0,4,0,0,24
3,35,28,30,210,215,214,219,219,223,1,0,0,28,0,0,0,0,0,0,10
1,18,3,5,25,33,214,219,219,223,1,0,0,1.5,0,0,0,1,0,0,36
3,18,6,8,25,33,214,219,219,223,1,0,0,1,0,0,0,0,0,0,30
5,14,15,16,86,93,214,219,219,223,1,0,0,5,0,0,0,0,0,0,21
3,18,5,5,25,33,214,219,219,223,1,0,0,5,0,0,0,0,0,0,30
3,19,5,11,185,200,214,219,219,223,7,0,0,1,0,0,0,0,0,0,25
3,14,11,14,86,93,214,219,219,223,4,0,0,10,0,0,0,0,0,0,21
5,35,13,11,210,215,214,219,219,223,1,0,0,3,0,0,0,0,0,0,22
0,12,2,17,139,152,214,219,219,223,16,0,0,1,0,0,0,0,0,0,10
3,13,10,14,90,98,214,219,219,223,5,0,0,10,0,0,0,0,0,0,16
3,13,16,16,90,98,214,219,219,223,1,0,0,13,0,0,0,0,0,0,13
5,19,12,15,185,200,214,219,219,223,4,0,0,11,0,0,0,0,0,0,13
4,26,7,9,130,163,214,219,219,223,2,0,0,5,0,0,0,1,0,0,20
3,19,9,7,185,200,214,219,219,223,1,0,0,9,0,0,0,0,0,0,18
2,24,2,4,202,217,214,219,219,223,1,0,0,2,0,0,0,0,0,0,21
3,24,6,18,202,217,214,219,219,223,12,0,0,1,0,0,0,6,0,0,4
1,13,1,9,90,98,214,219,219,223,7,0,0,1,0,0,0,0,0,0,14
1,13,12,18,90,98,214,219,219,223,6,0,0,0,0,0,0,12,0,0,4
3,14,3,8,35,96,214,219,219,223,6,0,0,1,0,0,0,0,0,0,14
1,14,4,15,35,96,214,219,219,223,11,0,0,3,0,0,0,0,0,0,7
1,12,2,8,139,152,214,219,219,223,7,0,0,2,0,0,0,0,0,0,8
13,24,8,65,202,217,214,219,219,223,57,0,0,8,0,0,0,0,0,0,139
13,24,1,45,202,217,214,219,219,223,47,0,0,1,0,0,0,0,0,0,156
0,24,18,65,202,217,214,219,219,223,47,0,0,4.5,0,0,0,1,0,0,139
5,21,9,75,166,180,214,219,219,223,65,0,0,9,0,0,0,0,0,0,131
3,21,8,75,166,180,214,219,219,223,65,0,0,0,0,0,0,8,0,0,131
8,19,61,76,185,200,214,219,219,223,16,0,0,61,0,0,0,0,0,0,127
0,24,20,84,202,217,214,219,219,223,42.5,0,0,1,0,0,0,1,0,0,119
3,24,1,7,202,217,214,219,219,223,6,0,0,1,0,0,0,0,0,0,4
1,19,1,1,185,200,214,219,219,223,1,0,0,1,0,0,0,0,0,0,5
0,35,54,69,210,215,214,219,219,223,8.5,0,0,1,0,0,0,54,0,0,134
3,26,22,59,130,163,214,219,219,223,36,0,0,21,0,0,0,0,0,0,121
13,10,8,47,145,145,214,219,219,223,41,0,0,4,0,0,0,0,0,0,111
0,12,8,21,139,152,214,219,219,223,13,0,0,4,0,0,0,0,0,0,140
0,12,5,21,139,152,214,219,219,223,17,0,0,5,0,0,0,0,0,0,138
0,35,1,22,210,215,214,219,219,223,22,0,0,1,0,0,0,0,0,0,138
0,12,9,21,139,152,214,219,219,223,13,0,0,4,0,0,0,0,0,0,138
0,7,1,76,65,76,149,160,219,223,76,0,0,1,0,0,0,0,0,0,9
2,5,8,16,153,156,211,213,219,223,8,0,0,3,0,0,0,0,0,0,45
2,5,1,16,153,156,211,213,219,223,16,0,0,1,0,0,0,0,0,0,45
2,23,1,36,93,118,119,138,119,138,36,0,0,1,0,0,0,0,0,0,24
3,32,1,20,120,125,121,126,121,128,18,0,0,1,0,0,0,0,0,0,36
2,11,1,1,79,79,109,109,115,144,1,0,0,1,0,0,0,0,0,0,35
2,8,7,10,51,105,298,303,306,310,3,0,0,7,0,0,0,0,0,0,26
1,22,6,9,83,115,119,138,119,138,1,0,0,1,0,0,0,0,0,0,26
6,23,2,4,93,118,119,138,119,138,1,0,0,2,0,0,0,0,0,0,26
1,22,1,1,83,115,119,138,119,138,1,0,0,1,0,0,0,1,0,0,27
4,7,1,13,68,128,119,138,119,138,13,0,0,1,0,0,0,0,0,0,14
0.5,22,9,9,83,115,119,138,119,138,1,0,0,4,0,0,0,0,0,0,15
3,22,4,4,83,115,119,138,119,138,1,0,0,4,0,0,0,0,0,0,16
2,22,4,4,83,115,119,138,119,138,1,0,0,4,0,0,0,0,0,0,16
3,7,1,1,26,53,109,109,115,144,1,0,0,1,0,0,0,0,0,0,17
2,14,1,1,20,59,109,109,115,144,1,0,0,1,0,0,0,0,0,0,6
1,11,2,2,79,79,109,109,115,144,2,0,0,2,0,0,0,0,0,0,83
1,11,2,2,79,79,109,109,115,144,2,0,0,2,0,0,0,0,0,0,83
1,11,2,2,79,79,109,109,115,144,2,0,0,2,0,0,0,0,0,0,83
1,11,2,2,79,79,109,109,115,144,2,0,0,2,0,0,0,0,0,0,83
1,9,2,2,50,50,109,109,115,144,2,0,0,2,0,0,0,0,0,0,72
1,11,10,11,79,79,109,109,115,144,2,0,0,1,0,0,0,10,0,0,61
1,22,1,3,83,115,119,138,119,138,1,0,0,-1,0,0,0,0,0,0,61
1,22,1,3,83,115,119,138,119,138,1,0,0,-1,0,0,0,0,0,0,61
3,28,10,15,49,109,119,138,119,138,7.5,0,0,1,0,0,0,0,0,0,46
5,28,1,35,49,109,119,138,119,138,35,0,0,1,0,0,0,0,0,0,26
2,23,10,26,93,118,119,138,119,138,17,0,0,1,0,0,0,0,0,0,35
2,28,1,10,49,109,119,138,119,138,10,0,0,1,0,0,0,0,0,0,51
2,28,2,12,49,109,119,138,119,138,12,0,0,2,0,0,0,0,0,0,47
2,28,2,12,49,109,119,138,119,138,12,0,0,2,0,0,0,0,0,0,47
2,28,2,12,49,109,119,138,119,138,12,0,0,2,0,0,0,0,0,0,47
6,8,10,15,51,105,298,303,306,310,6,0,0,7,0,0,0,0,0,0,46
8,19,39,45,38,45,82,90,82,90,9,0,0,36,0,0,0,0,0,0,46
0,19,15,25,38,45,82,90,82,90,8,0,0,15,0,0,0,0,0,0,71
3,45,4,16,46,60,46,60,46,60,14,0,0,4,0,0,0,0,0,0,46
1,45,4,25,46,60,46,60,46,60,24,0,0,4,0,0,0,0,0,0,37
5,45,7,37,46,60,46,60,46,60,30,0,0,6,0,0,0,0,0,0,28
5,45,10,44,46,60,46,60,46,60,34,0,0,5.5,0,0,0,0,0,0,21
13,50,10,8,190,191,222,221,224,225,1,0,0,10,0,0,0,0,0,0,46
8,50,10,8,190,191,222,221,224,225,1,0,0,10,0,0,0,0,0,0,46
8,50,10,8,190,191,222,221,224,225,1,0,0,10,0,0,0,0,0,0,46
0,8,6,5,75,89,204,214,224,225,1,0,0,6,0,0,0,0,0,0,47
8,50,4,6,190,191,222,221,224,225,5,0,0,4,0,0,0,0,0,0,42
2,30,3,5,60,59,204,214,224,225,1,0,0,3,0,0,0,0,0,0,46
2,30,3,5,60,59,204,214,224,225,1,0,0,3,0,0,0,0,0,0,46
2,27,3,5,21,36,204,214,224,225,1,0,0,3,0,0,0,1,0,0,46
2,27,3,5,21,36,204,214,224,225,1,0,0,3,0,0,0,0,0,0,46
5,27,4,6,21,36,204,214,224,225,2.5,0,0,2.5,0,0,0,0,0,0,38
5,27,4,6,21,36,204,214,224,225,4,0,0,4,0,0,0,1,0,0,38
3,12,8,36,138,140,204,214,224,225,30,0,0,8,0,0,0,0,0,0,26
2,114,9,16,200,209,204,214,224,225,8,0,0,7,0,0,0,0,0,0,28
2,114,7,11,200,209,204,214,224,225,7,0,0,7,0,0,0,0,0,0,27
2,114,3,21,200,209,204,214,224,225,21,0,0,3,0,0,0,0,0,0,17
5,12,8,12,138,140,204,214,224,225,6,0,0,8,0,0,0,0,0,0,26
8,12,8,12,138,140,204,214,224,225,6,0,0,8,0,0,0,0,0,0,26
2,27,1,6,21,36,204,214,224,225,6,0,0,1,0,0,0,0,0,0,34
5,27,7,11,21,36,204,214,224,225,3.5,0,0,7,0,0,0,1,0,0,9
1,22,3,22,11,55,204,214,224,225,20,0,0,3,0,0,0,0,0,0,17
8,22,3,22,11,55,204,214,224,225,20,0,0,3,0,0,0,0,0,0,17
2,22,3,30,11,55,204,214,224,225,30,0,0,3,0,0,0,0,0,0,7
13,22,3,30,11,55,204,214,224,225,30,0,0,3,0,0,0,0,0,0,7
1,30,1,15,60,59,204,214,224,225,15,0,0,1,0,0,0,0,0,0,25
8,30,1,15,60,59,204,214,224,225,15,0,0,1,0,0,0,0,0,0,25
2,30,1,15,60,59,204,214,224,225,15,0,0,1,0,0,0,0,0,0,25
13,30,1,32,60,59,204,214,224,225,32,0,0,1,0,0,0,0,0,0,8
3,30,1,34,60,59,204,214,224,225,34,0,0,1,0,0,0,0,0,0,6
3,45,6,10,46,60,46,60,46,60,4,0,0,4,0,0,0,0,0,0,29
0,30,1,35,60,59,204,214,224,225,33,0,0,1,0,0,0,0,0,0,6
5,45,19,17,46,60,46,60,46,60,1,0,0,4,0,0,0,2.5,0,0,17
3,45,5,11,46,60,46,60,46,60,8,0,0,4,0,0,0,0,0,0,22
1,30,1,35,60,59,204,214,224,225,33,0,0,1,0,0,0,0,0,0,31
0,27,1,34,21,36,204,214,224,225,32,0,0,1,0,0,0,0,0,0,31
0,27,1,34,21,36,204,214,224,225,32,0,0,1,0,0,0,0,0,0,31
0,27,1,34,21,36,204,214,224,225,32,0,0,1,0,0,0,0,0,0,31
3,8,16,20,26,105,222,221,224,225,7,0,0,16,0,0,0,0,0,0,7
5,45,19,21,46,60,46,60,46,60,2,0,0,10,0,0,0,0,0,0,7
3,45,6,8,46,60,46,60,46,60,2,0,0,6,0,0,0,0,0,0,20
3,45,19,21,46,60,46,60,46,60,2,0,0,19,0,0,0,0,0,0,7
5,45,8,6,46,60,46,60,46,60,1,0,0,1,0,0,0,7,0,0,17
5,45,8,6,46,60,46,60,46,60,1,0,0,1,0,0,0,4,0,0,17
5,45,8,6,46,60,46,60,46,60,1,0,0,1,0,0,0,8,0,0,17
5,45,17,17,46,60,46,60,46,60,1,0,0,0,0,0,0,17,0,0,8
2,8,1,12,26,105,222,221,224,225,14,0,0,1,0,0,0,0,0,0,7
3,45,12,13,46,60,46,60,46,60,1,0,0,5,0,0,0,4.5,0,0,5
3,45,12,13,46,60,46,60,46,60,1,0,0,5,0,0,0,8,0,0,5
3,45,10,8,46,60,46,60,46,60,1,0,0,5,0,0,0,1,0,0,7
1,27,3,9,32,41,222,221,224,225,6,0,0,3,0,0,0,0,0,0,21
2,37,2,8,94,144,222,221,224,225,9,0,0,2,0,0,0,0,0,0,16
2,4,2,5,154,154,222,221,224,225,3,0,0,2,0,0,0,0,0,0,21
3,37,7,6,94,144,222,221,224,225,2,0,0,3,0,0,0,0,0,0,17
2,5,5,5,68,141,222,221,224,225,1,0,0,2,0,0,0,0,0,0,17
3,37,7,11,94,144,222,221,224,225,4,0,0,7,0,0,0,0,0,0,6
3,37,3,10,94,144,222,221,224,225,8,0,0,3,0,0,0,0,0,0,6
1,37,6,7,94,144,222,221,224,225,3,0,0,5,0,0,0,0,0,0,7
2,37,3,7,94,144,222,221,224,225,6,0,0,3,0,0,0,0,0,0,7
2,37,3,10,94,144,222,221,224,225,7,0,0,1,0,0,0,3,0,0,6
3,56,52,52,211,213,211,213,219,223,1,0,0,52,0,0,0,0,0,0,38
3,56,16,35,211,213,211,213,219,223,18,0,0,16,0,0,0,0,0,0,36
0,12,5,5,45,50,214,219,219,223,1,0,0,5,0,0,0,0,0,0,57
2,27,3,11,32,41,222,221,224,225,8,0,0,1,0,0,0,1,0,0,1
2,27,7,34,32,41,222,221,224,225,25,0,0,4,0,0,0,0,0,0,16
3,27,7,34,32,41,222,221,224,225,25,0,0,7,0,0,0,0,0,0,16
2,27,9,21,32,41,222,221,224,225,13,0,0,7,0,0,0,3,0,0,27
1,27,8,41,32,41,222,221,224,225,33,0,0,7,0,0,0,0,0,0,7
1,27,7,34,32,41,222,221,224,225,25,0,0,7,0,0,0,0,0,0,16
2,27,9,20,32,41,222,221,224,225,13,0,0,7,0,0,0,0,0,0,26
1,27,2,14,32,41,222,221,224,225,13,0,0,2,0,0,0,0,0,0,34
1,27,4,11,32,41,222,221,224,225,8,0,0,4,0,0,0,0,0,0,37
1,27,3,10,32,41,222,221,224,225,7,0,0,3,0,0,0,0,0,0,38
2,27,9,20,32,41,222,221,224,225,13,0,0,6,0,0,0,0,0,0,26
1,27,3,10,32,41,222,221,224,225,7,0,0,3,0,0,0,0,0,0,38
3,27,7,20,32,41,222,221,224,225,14,0,0,3.5,0,0,0,0,0,0,28
2,8,8,20,26,105,222,221,224,225,13,0,0,6,0,0,0,0,0,0,27
3,37,6,43,94,144,222,221,224,225,36,0,0,6,0,0,0,0,0,0,6
1,14,4,16,149,149,222,221,224,225,13,0,0,4,0,0,0,0,0,0,32
3,5,69,74,79,84,222,221,224,225,23,0,0,1,0,0,0,1,0,0,14
1,27,7,11,32,41,222,221,224,225,6,0,0,1,0,0,0,0,0,0,27
2,14,8,8,149,149,222,221,224,225,1,0,0,3,0,0,0,0,0,0,29
2,37,3,8,94,144,222,221,224,225,8,0,0,3,0,0,0,0,0,0,27
0,12,6,7,45,50,214,219,219,223,4,0,0,6,0,0,0,0,0,0,62
3,5,30,134,68,141,222,221,224,225,56,0,0,11.5,0,0,0,0,0,0,16
3,5,7,46,68,141,222,221,224,225,22.5,0,0,2,0,0,0,0,0,0,17
3,5,8,56,68,141,222,221,224,225,50,0,0,6,0,0,0,0,0,0,7
3,37,8,13,94,144,222,221,224,225,8,0,0,6,0,0,0,0,0,0,17
0,1,13,14,13,14,13,14,219,223,1,0,0,0,0,0,0,0,0,0,1
3,14,1,10,78,91,149,160,219,223,10,0,0,1,0,0,0,0,0,0,52
3,42,1,10,95,106,149,160,219,223,10,0,0,1,0,0,0,0,0,0,52
3,47,8,21,90,98,149,160,219,223,15,0,0,8,0,0,0,0,0,0,130
3,8,5,11,115,121,149,160,219,223,6,0,0,5,0,0,0,0,0,0,51
3,9,5,11,31,33,149,160,219,223,6,0,0,5,0,0,0,0,0,0,51
3,35,8,10,105,111,149,160,219,223,2,0,0,8,0,0,0,0,0,0,52
3,30,8,10,149,154,149,160,219,223,2,0,0,8,0,0,0,0,0,0,52
0,11,2,31,134,145,149,160,219,223,30,0,0,2,0,0,0,0,0,0,121
3,5,6,10,43,45,149,160,219,223,4,0,0,6,0,0,0,0,0,0,52
3,10,1,10,108,111,149,160,219,223,10,0,0,1,0,0,0,0,0,0,51
0,42,1,10,95,106,149,160,219,223,10,0,0,1,0,0,0,0,0,0,26
0,78,1,14,145,155,149,160,219,223,12,0,0,1,0,0,0,0,0,0,50
3,78,1,14,145,155,149,160,219,223,12,0,0,1,0,0,0,0,0,0,50
3,14,1,10,82,86,149,160,219,223,10,0,0,1,0,0,0,0,0,0,51
3,15,1,10,60,59,149,160,219,223,10,0,0,1,0,0,0,0,0,0,51
3,9,2,12,31,33,149,160,219,223,9,0,0,2,0,0,0,0,0,0,53
5,42,5,9,122,131,149,160,219,223,5,0,0,5,0,0,0,0,0,0,51
0,22,7,18,113,118,149,160,219,223,15,0,0,7,0,0,0,0,0,0,131
3,78,7,8,145,155,149,160,219,223,4,0,0,7,0,0,0,0,0,0,51
3,27,7,8,130,142,149,160,219,223,4,0,0,7,0,0,0,0,0,0,51
3,31,21,21,99,99,149,160,219,223,1,0,0,21,0,0,0,0,0,0,41
3,10,1,11,99,99,149,160,219,223,11,0,0,1,0,0,0,0,0,0,51
0,78,2,18,145,155,149,160,219,223,20,0,0,1,0,0,0,0,0,0,132
0,43,1,11,146,150,149,160,219,223,11,0,0,1,0,0,0,0,0,0,51
1,84,4,58,53,98,149,160,219,223,56,0,0,4,0,0,0,0,0,0,1
3,22,6,8,83,91,149,160,219,223,3,0,0,3.5,0,0,0,0,0,0,51
0,15,1,8,60,59,149,160,219,223,10,0,0,1,0,0,0,0,0,0,51
3,13,6,8,91,101,149,160,219,223,4,0,0,6,0,0,0,0,0,0,51
3,42,6,8,122,131,149,160,219,223,4,0,0,6,0,0,0,0,0,0,51
3,14,1,8,82,86,149,160,219,223,10,0,0,1,0,0,0,0,0,0,52
3,9,1,8,31,33,149,160,219,223,10,0,0,1,0,0,0,0,0,0,52
3,14,1,8,78,91,149,160,219,223,10,0,0,1,0,0,0,0,0,0,52
5,4,5,8,35,41,149,160,219,223,5,0,0,5,0,0,0,0,0,0,51
3,31,27,58,99,99,149,160,219,223,31,0,0,27,0,0,0,0,0,0,4
0,11,1,28,134,145,149,160,219,223,30,0,0,1,0,0,0,0,0,0,32
5,6,3,7,45,56,149,160,219,223,6,0,0,3,0,0,0,0,0,0,51
0,29,8,12,48,59,149,160,219,223,6,0,0,8,0,0,0,0,0,0,139
5,31,8,20,99,99,149,160,219,223,13,0,0,8,0,0,0,0,0,0,40
3,42,3,7,95,106,149,160,219,223,7,0,0,3,0,0,0,0,0,0,51
3,43,1,7,146,150,149,160,219,223,9,0,0,1,0,0,0,0,0,0,52
3,16,1,6,45,49,149,160,219,223,8,0,0,-2,0,0,0,0,0,0,51
0,16,8,20,45,49,149,160,219,223,12,0,0,8,0,0,0,0,0,0,40
0,16,15,20,45,49,149,160,219,223,5,0,0,4.5,0,0,0,0,0,0,41
0,29,1,12,48,59,149,160,219,223,13,0,0,1,0,0,0,0,0,0,139
3,7,6,7,65,76,149,160,219,223,3,0,0,6,0,0,0,0,0,0,51
3,84,29,49,53,98,149,160,219,223,20,0,0,29,0,0,0,0,0,0,11
3,84,1,5,53,98,149,160,219,223,7,0,0,1,0,0,0,0,0,0,52
3,84,8,16,53,98,149,160,219,223,9,0,0,8,0,0,0,0,0,0,41
0,29,8,12,48,59,149,160,219,223,6,0,0,8,0,0,0,0,0,0,139
3,3,35,59,35,59,149,160,219,223,22,0,0,35,0,0,0,0,0,0,1
0,84,8,25,53,98,149,160,219,223,19,0,0,8,0,0,0,0,0,0,31
3,84,1,6,53,98,149,160,219,223,6,0,0,1,0,0,0,0,0,0,52
3,14,2,6,82,86,149,160,219,223,4,0,0,2,0,0,0,0,0,0,51
3,20,8,15,61,72,149,160,219,223,7,0,0,8,0,0,0,0,0,0,42
3,9,1,3,51,53,149,160,219,223,5,0,0,1,0,0,0,0,0,0,52
0,20,8,12,75,86,149,160,219,223,6,0,0,8,0,0,0,0,0,0,139
3,8,8,12,19,24,149,160,219,223,7,0,0,8,0,0,0,0,0,0,41
0,8,9,12,19,24,149,160,219,223,6,0,0,9,0,0,0,0,0,0,41
0,84,9,12,53,98,149,160,219,223,5,0,0,9,0,0,0,0,0,0,41
0,84,8,21,53,98,149,160,219,223,16,0,0,8,0,0,0,0,0,0,31
3,20,4,11,61,72,149,160,219,223,7,0,0,4,0,0,0,0,0,0,42
0,22,7,12,113,118,149,160,219,223,6,0,0,7,0,0,0,0,0,0,140
3,35,6,11,105,111,149,160,219,223,5,0,0,6,0,0,0,0,0,0,41
3,30,6,11,149,154,149,160,219,223,5,0,0,6,0,0,0,0,0,0,41
3,24,4,11,55,66,149,160,219,223,7,0,0,4,0,0,0,0,0,0,42
3,24,4,11,55,66,149,160,219,223,7,0,0,4,0,0,0,0,0,0,42
3,14,10,11,78,91,149,160,219,223,1,0,0,10,0,0,0,0,0,0,42
0,29,1,3,48,59,149,160,219,223,6,0,0,1,0,0,0,0,0,0,147
3,11,1,11,35,38,149,160,219,223,11,0,0,1,0,0,0,0,0,0,41
3,43,1,11,146,150,149,160,219,223,11,0,0,1,0,0,0,0,0,0,41
3,84,7,11,53,98,149,160,219,223,4,0,0,2,0,0,0,0,0,0,41
3,84,1,11,53,98,149,160,219,223,11,0,0,1,0,0,0,0,0,0,41
3,9,8,11,51,53,149,160,219,223,3,0,0,8,0,0,0,0,0,0,41
3,24,29,50,55,66,149,160,219,223,21,0,0,0,0,0,0,29,0,0,2
0,20,10,10,61,72,149,160,219,223,1,0,0,10,0,0,0,0,0,0,42
0,78,8,12,145,155,149,160,219,223,4,0,0,8,0,0,0,0,0,0,140
3,11,8,10,35,38,149,160,219,223,3,0,0,8,0,0,0,0,0,0,41
3,15,8,10,60,59,149,160,219,223,3,0,0,8,0,0,0,0,0,0,41
3,14,9,11,82,86,149,160,219,223,2,0,0,9,0,0,0,0,0,0,41
3,22,9,11,83,91,149,160,219,223,2,0,0,9,0,0,0,0,0,0,41
0,15,8,11,60,59,149,160,219,223,3,0,0,8,0,0,0,0,0,0,41
5,6,9,11,45,56,149,160,219,223,2,0,0,9,0,0,0,0,0,0,41
3,10,10,10,108,111,149,160,219,223,1,0,0,10,0,0,0,0,0,0,42
3,43,3,10,146,150,149,160,219,223,8,0,0,3,0,0,0,0,0,0,41
3,8,15,20,115,121,149,160,219,223,6,0,0,15,0,0,0,0,0,0,31
5,4,5,13,35,41,149,160,219,223,6,0,0,5,0,0,0,0,0,0,41
0,20,2,10,75,86,149,160,219,223,8,0,0,2,0,0,0,0,0,0,141
3,78,9,11,145,155,149,160,219,223,2,0,0,9,0,0,0,0,0,0,41
3,27,9,11,130,142,149,160,219,223,2,0,0,9,0,0,0,0,0,0,41
5,42,1,25,122,131,149,160,219,223,25,0,0,1,0,0,0,0,0,0,26
0,24,6,10,55,66,149,160,219,223,4,0,0,6,0,0,0,0,0,0,41
3,16,8,10,45,49,149,160,219,223,3,0,0,8,0,0,0,0,0,0,41
5,4,1,1,49,55,149,160,219,223,1,0,0,1,0,0,0,0,0,0,51
3,10,1,11,99,99,149,160,219,223,11,0,0,1,0,0,0,0,0,0,41
0,29,2,10,48,59,149,160,219,223,8,0,0,2,0,0,0,0,0,0,141
0,43,1,10,146,150,149,160,219,223,5.5,0,0,1,0,0,0,0,0,0,41
3,4,10,18,8,18,149,160,219,223,11,0,0,10,0,0,0,0,0,0,31
5,14,4,7,78,91,149,160,219,223,6,0,0,4,0,0,0,0,0,0,42
8,16,34,40,45,49,149,160,219,223,6,0,0,29,0,0,0,0,0,0,11
0,31,46,46,99,99,149,160,219,223,1,0,0,1,0,0,0,27,0,0,4
0,84,1,35,53,98,149,160,219,223,35,0,0,1,0,0,0,0,0,0,20
0,84,5,6,53,98,149,160,219,223,4,0,0,5,0,0,0,0,0,0,41
2,30,20,49,149,154,149,160,219,223,29,0,0,20,0,0,0,0,0,0,1
1,11,1,24,35,38,149,160,219,223,24,0,0,1,0,0,0,0,0,0,25
3,9,3,6,51,53,149,160,219,223,5,0,0,3,0,0,0,0,0,0,41
3,9,1,9,51,53,149,160,219,223,9,0,0,1,0,0,0,0,0,0,40
0,84,7,5,53,98,149,160,219,223,1,0,0,2,0,0,0,0,0,0,41
0,78,2,10,145,155,149,160,219,223,8,0,0,2,0,0,0,0,0,0,141
3,30,4,21,149,154,149,160,219,223,17,0,0,1,0,0,0,0,0,0,27
0,84,10,16,53,98,149,160,219,223,7,0,0,10,0,0,0,0,0,0,31
0,84,5,16,53,98,149,160,219,223,11,0,0,5,0,0,0,0,0,0,31
0,30,1,12,149,154,149,160,219,223,12,0,0,1,0,0,0,0,0,0,139
0,31,1,8,99,99,149,160,219,223,6,0,0,1,0,0,0,0,0,0,41
0,84,1,15,53,98,149,160,219,223,15,0,0,1,0,0,0,0,0,0,31
3,84,31,45,53,98,149,160,219,223,15,0,0,31,0,0,0,0,0,0,1
0,84,1,3,53,98,149,160,219,223,5,0,0,1,0,0,0,0,0,0,41
3,24,1,3,55,66,149,160,219,223,5,0,0,1,0,0,0,0,0,0,41
0,84,1,6,53,98,149,160,219,223,5,0,0,1,0,0,0,0,0,0,20.5
0,84,1,5,53,98,149,160,219,223,5,0,0,1,0,0,0,0,0,0,41
3,5,6,12,36,42,149,160,219,223,8,0,0,6,0,0,0,0,0,0,31
0,27,2,10,130,142,149,160,219,223,8,0,0,2,0,0,0,0,0,0,141
3,5,1,10,43,45,149,160,219,223,12,0,0,1,0,0,0,1,0,0,32
0,22,1,9,113,118,149,160,219,223,11,0,0,-2,0,0,0,0,0,0,31
3,22,1,1,113,118,149,160,219,223,1,0,0,1,0,0,0,0,0,0,41
0,20,1,5,61,72,149,160,219,223,2,0,0,1,0,0,0,0,0,0,40
3,24,1,11,55,66,149,160,219,223,11,0,0,1,0,0,0,0,0,0,32
3,20,9,10,61,72,149,160,219,223,2,0,0,9,0,0,0,0,0,0,32
5,14,7,11,78,91,149,160,219,223,4,0,0,7,0,0,0,0,0,0,32
3,24,1,11,55,66,149,160,219,223,11,0,0,1,0,0,0,0,0,0,32
0,42,8,10,95,106,149,160,219,223,3,0,0,8,0,0,0,0,0,0,140
3,10,12,14,108,111,149,160,219,223,1,0,0,12,0,0,0,0,0,0,30
0,20,12,14,61,72,149,160,219,223,1,0,0,12,0,0,0,0,0,0,30
5,43,28,33,146,150,149,160,219,223,4,0,0,24,0,0,0,0,0,0,11
3,11,1,8,35,38,149,160,219,223,10,0,0,-2,0,0,0,0,0,0,31
